,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic
102,102,3NCN4N1H1FGGF5A394QW8ULDB46BNP,3.0,4.6,4.4,22,122,61.3636363636,9.0,50.0,"about wifi-radar: it shows me the same networks as network manager, but it does a better job of getting connected to them.",8.695652173913043,9.090909090909092,1.4090909090909092,7.6923076923076925
103,103,382GHPVPHRQPQ2WKC6WUR2H1WVY43W,4.6,5.4,4.4,29,160,82.7586206897,4.31034482759,55.1724137931,"Above all, the web is shifting, from static pages to social media, from search to discovery, and the long-term leadership of that new web is still up for grabs.",13.333333333333334,0.0,1.2758620689655171,8.0
104,104,3S4TINXCCZMYXQAFAJQ9NJLI1EBBO4,5.8,5.8,4.6,37,208,63.5135135135,7.2972972973,64.8648648649,"A British nuclear expert who fell from the 17th floor of a United Nations building did not commit suicide and may have been hurled to his death, says a doctor who carried out a second post-mortem examination.",10.526315789473683,2.702702702702702,1.4324324324324325,22.727272727272727
105,105,36D1BWBEHM0G9AP7EAILUMT9C8JM2Y,5.8,5.8,3.0,16,97,87.5,6.5,68.75,A Canadian study showed marathoners' blood post-race was like that of a mild heart attack victim.,11.76470588235294,0.0,1.375,27.27272727272727
106,106,3MDWE879UG1VQ3698U7RQTQT6FP9BO,5.8,6.0,3.2,37,243,79.7297297297,2.7027027027,64.8648648649,"Accident investigators who began arriving in San Diego on Saturday would review communications between the pilots and between the pilots and the FAA and military controllers, said Capt. Tom Farris, commander of the Coast Guard's 11th District.",2.631578947368421,2.702702702702702,1.7297297297297298,6.25
107,107,3OZ4VAIBEWEZ5THOZNP4GZY35CHJVZ,6.0,6.2,4.6,30,180,85.0,4.0,53.3333333333,"According to a 2009 survey by the Center for American Progress, a think tank, the majority of millennials focus less than their parents on battles over sexual orientation and race.",6.666666666666667,0.0,1.6666666666666667,41.17647058823529
108,108,3TTPFEFXCSJIZX7XAFEBSU2PBRM6HQ,6.0,6.2,2.8,54,306,67.5925925926,5.62962962963,59.2592592593,"According to an article in AmLaw Daily: The firm has revamped its associate model, doing away with associate classes based strictly on entry date in favor of three associate groups that will have formal training from the time they enter the firm until they are ready to be considered for partnership. . . .",9.803921568627452,7.84313725490196,1.588235294117647,19.444444444444446
109,109,3H1C3QRA00IVV4PWU5J8TRXMFX5ECA,5.8,6.0,4.2,31,186,70.9677419355,7.25806451613,67.7419354839,"According to a source close to the negotiations, RBS is also ""near 100% certain"" to be putting its insurance division back on the market, including Churchill, Direct Line and Green Flag.",6.451612903225806,0.0,1.5161290322580645,10.526315789473683
110,110,3W9XHF7WGJUF3LJHCDP1GWAVNG0TKR,5.8,4.8,5.4,13,101,69.2307692308,3.07692307692,76.9230769231,"According to Environment Commissioner Egbebike, local residents have also contributed to the problem.",7.6923076923076925,7.6923076923076925,2.3076923076923075,0.0
111,111,3PMR2DOWON0S4HJOQPKN6ZFLARP45M,5.8,5.6,3.6,21,144,71.4285714286,4.0,76.1904761905,"According to Google, Social Search will enhance the search experience on Google by providing users with more personally relevant search results.",4.761904761904762,0.0,1.7142857142857142,6.666666666666667
112,112,3W5PY7V3UO6G9NCT4YCONY2XNTJJY8,5.6,5.6,4.4,17,97,52.9411764706,4.17647058824,64.7058823529,"According to his son Qian Yonggang, the Kuomintang once invited Qian to come back but he refused.",5.88235294117647,23.52941176470588,1.411764705882353,0.0
113,113,334ZEL5JX5EXECRHL5C4D8VI52XOSI,5.2,5.4,4.8,23,143,67.3913043478,3.5652173913,65.2173913043,"According to insiders, the real ""This Is It"" plan was not a single film, but a three-year rollout to rehabilitate Jackson's deteriorated image.",8.0,0.0,1.826086956521739,14.285714285714285
114,114,388FBO7JZQSCSD3EJW4GG5JEWDNNYF,4.8,6.0,4.8,24,170,75.0,3.66666666667,75.0,"According to my correspondent, this is a unique chance to sample home-style traditional Polish fare, including white borscht, pierogies, blintzes, golambki and much more.",20.0,4.166666666666666,1.7083333333333333,28.57142857142857
115,115,3P4ZBJFX2U2WFGVX673FN3PPJE1WFI,4.8,5.8,3.2,13,81,65.3846153846,2.15384615385,76.9230769231,"According to Nutt, tobacco should rank ninth, ahead of cannabis, LSD and ecstasy.",7.6923076923076925,7.6923076923076925,1.4615384615384617,8.333333333333332
116,116,3FTID4TN8KXM4D0T7JO13DFPRINYLO,5.2,5.6,3.8,29,159,68.9655172414,7.55172413793,62.0689655172,"According to one source, Mr Blair's proposed role for Tesco would simply have been to act as a figurehead for their drive to break into the Middle East market.",0.0,0.0,1.3103448275862069,9.090909090909092
117,117,37M4O367VIH8878UWTKJSTWLWIAM5Z,4.0,5.8,4.2,30,169,78.3333333333,5.23333333333,60.0,"According to other forum posts on the web, someone was able to get this working on Cingular with the proper init/dial string, but this would be specific to the provider.",19.35483870967742,6.666666666666667,1.4333333333333331,9.090909090909092
118,118,35JDMRECC388CG51WRFRJII1DPXEGK,5.8,5.8,4.4,34,206,79.4117647059,5.14705882353,61.7647058824,"According to Red Teeth, the Chandlers were being driven to Baxdo, an inland town along an extremely dusty and bumpy road about halfway between the coast and the main highway running through central Somalia.",11.76470588235294,2.941176470588235,1.4705882352941178,8.695652173913043
119,119,3HO4MYYR11NN4JDHAELAB9RF5ZOU6F,4.8,6.2,3.2,37,231,77.027027027,4.40540540541,59.4594594595,"According to the battery app, it's the display that's the most power hungry component: 51-percent of the power had been chomped through by that, with voice calls at 16-percent and the Android System itself accounting for 8-percent.",2.380952380952381,0.0,1.4594594594594594,33.33333333333333
120,120,3U74KRR67LKGBR4K9QHH8ORZHB5TNW,4.8,5.0,5.0,11,64,54.5454545455,7.54545454545,63.6363636364,"According to the complaint, Yee did not make any trades himself.",0.0,9.090909090909092,1.3636363636363635,0.0
121,121,3HXK2V1N4JEGH0TL37KQHH9CGM6G2J,3.8,4.4,4.6,26,172,65.3846153846,3.26923076923,73.0769230769,"According to the News, ""When the nurse called for a student Thursday morning, Nikiyah's teacher misunderstood and sent the wrong student, [NIkyah's mother Naomi] Troy said.",3.571428571428571,11.538461538461538,1.4615384615384617,18.181818181818183
122,122,3JTPR5MTZRBDIJ8RBH73DG4H7DFK5S,6.2,6.6,3.2,49,311,78.5714285714,4.16326530612,65.306122449,"According to the Shanghai Jiao Tong University Press, the press is currently compiling a picture album of Qian and a collection of his writings based on 800-plus-page documents retrieved from the U.S. National Archives, which include details about his encounters with the U.S. government and his trip back home.",3.7735849056603774,4.081632653061225,1.5918367346938775,24.0
123,123,3OND0WXMHVEMCC0CGXX94IU2SPAHEM,2.6,4.6,3.4,15,148,70.0,2.13333333333,80.0,"According to this guide:  http://www.askdavetaylor.com/how_do_..._mac_os_x.html  I just need to add ""defaultos=macosx"" to the /etc/yaboot.conf file.",4.166666666666666,46.66666666666666,2.4,25.0
124,124,3421H3BM99G18M4LWMK8OH96EKY9J9,6.2,6.2,4.6,31,205,77.4193548387,2.74193548387,64.5161290323,A clouded electoral picture would further complicate the Obama administration's efforts to decide whether to send tens of thousands more troops to Afghanistan to battle the Taliban and its al-Qaida allies.,6.0606060606060606,3.225806451612903,1.5806451612903225,15.789473684210526
125,125,3V0TR1NRV91PANV5LLB4EAV725Q4AS,5.6,6.2,2.8,30,166,78.3333333333,5.06666666667,66.6666666667,"ACMD report confirms advice that cannabis remain in Class C, but home secretary Jacqui Smith overrules it for the first time in its history and moves drug to Class B.",3.333333333333333,6.666666666666667,1.3,7.6923076923076925
126,126,3V7ICJJAZ9FUTX0XRZB09LFDKNB4BN,5.8,5.6,3.2,27,158,79.6296296296,2.81481481481,48.1481481481,A committee of scientists advising the Department of Health is expected to recommend that the vaccination of 10 to 18-year-olds begins by the end of the year.,0.0,0.0,1.5925925925925926,5.263157894736842
127,127,32W3UF2EZNKD32S35Z7VK5LV28B4CU,5.6,5.6,3.8,15,94,63.3333333333,5.53333333333,73.3333333333,A complete experience will unfold that will be interactive and convert to new revenue streams.,20.0,0.0,1.6666666666666667,8.333333333333332
128,128,3BC9H1KCYTB2F7CSBXV3COW5PPSWYG,5.8,6.0,3.8,31,191,66.1290322581,5.1935483871,61.2903225806,A convicted rapist who fled before police arrived to arrest him on new rape charges was arrested Saturday in his inner-city neighborhood after police found six decomposing bodies at his home.,6.25,0.0,1.6451612903225807,35.0
129,129,3CMIQF80GMPVCQ60T51518UQ2EI6QM,1.8,3.2,4.4,47,239,67.0212765957,6.74468085106,57.4468085106,"a couple of friends and i decided last minute we wanted to come to Ney York for New Years and the only hotels available are in Flushing, are there any subways near the hotles ion Flushing that will take us to times square or close to that?",10.638297872340424,10.638297872340424,1.2340425531914894,27.500000000000004
130,130,3D4BBDG7ZGVSL69Z5L2CA0TPO8FC3H,2.4,4.4,3.4,6,34,66.6666666667,4.33333333333,66.6666666667,A couple of Marriotts just opened.,0.0,16.666666666666664,1.3333333333333333,100.0
131,131,3RHLQY6EDS3N8UYH5V264B3DN8N4DU,3.0,4.8,4.4,14,69,64.2857142857,4.85714285714,57.1428571429,A couple of things to note first: You need Alien to convert the RPMS.,7.142857142857142,7.142857142857142,1.1428571428571428,18.181818181818183
132,132,3UEBBGULPENJNC6SB7OE5F4SYYRUFI,5.8,6.0,6.2,25,145,62.0,6.64,68.0,"Across Yemen, the underground water sources that sustain 24 million people are running out, and some areas could be depleted in just a few years.",8.0,0.0,1.4,18.75
133,133,3W0KKJIARQ8W51RT9FE6P0E893GK8U,4.4,5.4,4.8,11,63,81.8181818182,2.81818181818,63.6363636364,Activists dump tonnes of coal in Vattenfall protest (28 Oct 09),0.0,0.0,1.2727272727272727,0.0
134,134,39TX062QX0NGO4KUWHYZODEZPQ3X34,6.2,6.2,4.4,26,152,88.4615384615,3.46153846154,50.0,"Activity through October in each of the world's six cyclone basins, from the North Atlantic to the Indian Ocean, has been at or below historical levels.",7.4074074074074066,0.0,1.5384615384615383,12.5
135,135,3MXX6RQ9EU4WXR17A4T145K21RQP4T,2.0,2.8,4.2,29,177,51.724137931,3.86206896552,62.0689655172,"actually: do you (or anyone else here) happen to know whether it could work to simply write a udev-rule that executes a script on ACTION==""remove"" that spins-down the harddrive?",3.125,13.79310344827586,1.4827586206896552,3.125
136,136,3QD8LUVX4WXJ2J7YA0MS3ACJ3MUX5U,2.8,4.0,3.2,6,37,58.3333333333,3.33333333333,83.3333333333,actually it was an xorg.conf problem.,14.285714285714285,66.66666666666666,1.6666666666666667,0.0
137,137,3EPG8DX9LJPETA57O9CB9XQG1NLP5Y,1.6,2.6,3.2,24,120,62.5,3.83333333333,54.1666666667,"Actually, LOl, it's a really old one, like 32 mb kinda sad really, this thing belongs more in a museum than in a school.",8.0,8.333333333333332,1.4583333333333333,15.789473684210526
138,138,368IUKXGA47ACE5LTSMG134GXIWP6E,1.4,3.8,4.8,20,111,25.0,5.7,55.0,"actually, now that you mention it, i think it does only crash after exiting if i have tested the presentation..",0.0,20.0,1.6,30.76923076923077
139,139,3P7RGTLO6DCAOPK86DYKLRK3ZRGKAY,6.4,6.0,3.2,44,273,80.6818181818,5.15909090909,63.6363636364,"Adams, appointed in 2003 by then- Gov. Rod Blagojevich to lead the state's chief social services agency, was set to join the Department of Commerce and Economic Opportunity's Office of Trade and Investment in a newly created role as the ""Illinois representative to Africa.""",2.1739130434782608,2.272727272727273,1.6136363636363635,27.27272727272727
140,140,3DIIW4IV8OU4G5E3X93HV8JQFDV4IW,5.0,6.0,3.6,22,124,54.5454545455,5.09090909091,63.6363636364,"Adams could not be reached for comment, and a phone number she listed at the top of her letter was temporarily disconnected.",0.0,0.0,1.4545454545454546,11.11111111111111
141,141,3FO95NVK5BZ0BPJXDXT8730NGPHRSU,5.4,5.8,3.0,24,140,70.8333333333,7.91666666667,66.6666666667,"Adams says Chaudhry has a solid case, given the fact that none of the convictions are crimes that would make him ineligible for citizenship.",8.333333333333332,4.166666666666666,1.4583333333333333,30.76923076923077
142,142,3PGQRAZX01J98QVJRSL2FZTKJCVYS2,2.6,4.2,5.2,8,41,56.25,6.0,75.0,"""Add a printer"" dialog should show up now",0.0,0.0,1.375,0.0
143,143,3H6W48L9F3O86TKRKAZKZX3TLKOWPL,1.4,3.6,4.6,8,45,50.0,3.375,62.5,ADDED: I swapped in a slightly different pic.,12.5,0.0,1.375,0.0
144,144,36U4VBVNQNCGQ2B122O8M4IB1M2RUA,4.6,6.0,4.4,8,63,62.5,9.125,75.0,Add the following lines to your /etc/modprobe.d/blacklist file:,18.181818181818183,12.5,1.75,14.285714285714285
145,145,3S8A4GJRD22NHY2HF4VF7VTYJ6X6VG,4.2,5.2,4.2,28,166,67.8571428571,5.32142857143,67.8571428571,"Add your shots to The Consumerist Flickr Pool, and perhaps they'll get featured in a future story, or even highlighted in a Friday Consumerist Flickr Pool Finds post.",3.4482758620689653,0.0,1.3214285714285714,23.07692307692308
146,146,3T2HW4QDUU6E08YFMU3M1DWBO0PC9Y,5.6,5.8,3.6,24,133,72.9166666667,3.875,66.6666666667,"A different display driver is used during boot, hence the fact that you see the Ubuntu boot splash, but not the Gnome log-in manager.",8.0,0.0,1.375,16.666666666666664
147,147,30EV7DWJTUU4LSXMKFIZEUXS1NZ6YP,6.2,6.4,4.6,19,122,71.0526315789,3.05263157895,63.1578947368,Adipic acid is primarily used in the production of nylon 6-6 and for manufacturing polyurethane foam and polyester resins.,0.0,5.263157894736842,1.5263157894736843,9.090909090909092
148,148,344M16OZKHEEM8MNJVSM92RYE1JENS,6.2,5.8,4.6,36,231,77.7777777778,4.47222222222,66.6666666667,"A diplomatic source said: ""Lord Ashcroft was part of the official party that was organised by Her Majesty's Opposition. His inclusion in the party certainly raised a few eyebrows in Washington, because he's a controversial figure.""",10.526315789473683,2.7777777777777777,1.6388888888888888,5.0
149,149,3KL228NDMULBYGXBSDQUHDV6XMTKGA,3.0,3.4,5.6,5,33,60.0,6.4,80.0,Admission to house; grounds free.,20.0,0.0,1.4,0.0
150,150,309D674SHYKXO1DCKEHISJR1C0SCB8,5.8,5.2,5.4,25,159,68.0,7.88,72.0,"A Downing Street staffer said: ""This is being taken very seriously. Diplomatic channels in the Foreign Office are working behind the scenes on David's behalf.""",3.8461538461538463,0.0,1.56,30.0
151,151,3IVKZBIBJZ8NMV5UHSHETZYHTGJHSN,6.2,5.8,2.8,30,170,80.0,3.63333333333,50.0,"A dozen of the 50 Wal-Mart stores in Massachusetts, including the one in Raynham, are among the retailer's shops nationwide that will be remodeled by the end of the year.",0.0,6.666666666666667,1.4333333333333331,10.526315789473683
152,152,3PKVGQTFIGJX7BV6C3LXPPOOXADRY8,1.6,4.4,4.6,17,91,55.8823529412,4.70588235294,70.5882352941,"AFAIK, Linux doesn't use extensions to recognize the type of a file (I guess it uses MIME).",0.0,5.88235294117647,1.411764705882353,27.27272727272727
153,153,3XAOZ9UYRYQ05453NZPO6C39U321QJ,2.2,5.0,3.4,20,112,47.5,7.75,75.0,"afaik ""remove"" in udev means unplugging the device, so trying to spin down the hard drive then would be useless.",15.0,10.0,1.3,6.25
154,154,3MG8450X2N9VEPVMPAKJH9IW04EUPL,3.0,2.8,6.0,5,20,100.0,4.6,60.0,A Few Buck the Trend,20.0,0.0,1.0,-1.0
155,155,371QPA24C1NDXKXV43JJBHEWEA11TX,4.6,4.6,4.6,15,88,66.6666666667,5.6,66.6666666667,A few companies have decided to buck the trend by not offering any employment contracts.,6.666666666666667,0.0,1.6,0.0
156,156,3Z33IC0JCZLAZH4FDBYRR5K09759VU,2.6,4.6,3.8,11,51,81.8181818182,5.90909090909,54.5454545455,A few days ago we got Motorola's Droid in the mail.,8.333333333333332,0.0,1.181818181818182,20.0
157,157,3SU800BH85RGE1W1PNZ8HE86500UQC,4.4,4.6,3.8,15,77,80.0,4.73333333333,73.3333333333,"A few hours from now, tens of thousands of runners will hit New York streets.",6.666666666666667,0.0,1.1333333333333333,7.142857142857142
158,158,375VSR8FVV8XC15B8PNG3WXQ34HZR7,5.6,5.6,3.8,23,118,78.2608695652,6.39130434783,56.5217391304,"A few of President Obama's top advisers, as well as one or two rare guests, sit down on the network sofas this Sunday.",12.5,0.0,1.3478260869565215,16.666666666666664
159,159,36QZ6V1588CSRHBEHRODCEN7NOLUS1,5.6,5.8,4.6,19,123,73.6842105263,5.31578947368,68.4210526316,"A few weeks earlier, one of Lozano's family members mockingly held up an official-looking document in Spanish, Hebert said.",14.285714285714285,5.263157894736842,1.736842105263158,20.0
160,160,3XUY87HIVOD6GET0OS159V77ID0MMP,5.6,5.8,4.4,20,107,70.0,4.8,60.0,"A few were Maoist sympathizers, the man on the motorcycle said, but most were wrongly swept up in the raid.",15.0,0.0,1.35,0.0
161,161,37ZQELHEQZXCYWE00TG5MAW7N3AMNP,5.8,6.0,2.6,28,164,76.7857142857,7.14285714286,67.8571428571,"A few years ago, officials built a jungle road that will soon make the school boats obsolete, giving children the option of walking or riding motorcycles to school.",3.571428571428571,0.0,1.4642857142857142,16.666666666666664
162,162,3P4C70TRMQGMIMFTDD2VWD8LMMXLGD,5.6,5.2,2.8,17,95,58.8235294118,6.0,70.5882352941,Afghan electoral law says that any vote cast for a candidate who withdraws will not be counted.,5.88235294117647,0.0,1.2941176470588236,14.285714285714285
163,163,39KV3A5D176QT6ZI4JV22M9NFDNS7W,5.8,6.0,2.2,35,215,77.1428571429,6.6,68.5714285714,"Afghan intelligence chief Amrullah Saleh said Afghan authorities had advance information that a Taliban attack in Kabul was in the works but was expected it during rush hour, and officials were unsure of the target.",5.714285714285714,5.714285714285714,1.6285714285714286,21.428571428571427
164,164,3DQYSJDTYKAJY20RL1FV74IWGFTEXC,5.2,5.8,4.2,31,193,66.1290322581,4.90322580645,64.5161290323,"A flamboyant farmworker organizer who called himself a modern-day Emiliano Zapata has been slain in a brazen ambush that also killed 14 members of his family and staff, officials said Saturday.",9.375,0.0,1.7419354838709675,7.6923076923076925
165,165,3IKDQS3DQDZ7B9RIQO9ZE6VE7QCCIH,5.8,6.4,3.4,30,182,85.0,5.76666666667,63.3333333333,A flotilla of rescue vessels continued its search Saturday for nine people feared dead at sea following an air collision between a Coast Guard aircraft and a Marine Corps helicopter.,3.333333333333333,0.0,1.5666666666666669,4.166666666666666
166,166,3V8JSVE8YXP8Y7Q1QX1XQIP5ILNEYI,6.0,5.6,2.6,30,155,76.6666666667,7.56666666667,70.0,A former chief of the state human services agency has decided not to accept a new job offered by Gov. Pat Quinn to head an expanded trade office in Africa.,13.333333333333334,0.0,1.3666666666666667,23.52941176470588
167,167,3IKMEYR0LVULJMP4TY55F915N3P2KA,5.0,5.4,4.6,18,100,63.8888888889,5.83333333333,83.3333333333,"A former government chief scientific adviser, Sir David King, also said that Nutt had gone too far .",11.76470588235294,11.76470588235294,1.588235294117647,16.666666666666664
168,168,3A9LA2FRWRDVICRTB2N1S7F98VLXHB,6.0,6.0,4.2,24,140,83.3333333333,7.25,66.6666666667,A former top executive at hedge fund firm ValueAct Capital is one of seven people charged with trading on inside information in Acxiom Corp.,12.5,4.166666666666666,1.6666666666666667,6.25
169,169,3DTJ4WT8BCE83X06MJ3G4PY7OFREZ9,5.0,4.8,3.4,12,68,62.5,8.91666666667,66.6666666667,"After a few minor partitioning struggles, it is up and running fine.",33.33333333333333,0.0,1.5833333333333333,28.57142857142857
170,170,3DWGDA5POE3SAC1K9YJYCZ2HBVH1VD,5.2,5.6,2.6,13,64,73.0769230769,4.53846153846,53.8461538462,"After a few seconds, you should see a new icon for your printer.",15.384615384615383,0.0,1.2307692307692308,14.285714285714285
171,171,3ABAOCJ4R73X1TRSGL8MQ4RCSEXMQC,5.6,6.0,4.6,22,130,65.9090909091,7.27272727273,68.1818181818,"After Afghan President Hamid Karzai fell short of the 50 percent required to avoid a runoff, a second round was hastily scheduled.",4.545454545454546,4.545454545454546,1.3636363636363635,13.333333333333334
